strategy,price_hydro [$/kWh],price_solar [$/kWh],price_wind [$/kWh],price_thermal [$/kWh],price_cogen [$/kWh],co2_hydro [kg/kWh],co2_solar [kg/kWh],co2_wind [kg/kWh],co2_thermal [kg/kWh],co2_cogen [kg/kWh],wind_capacity [kW],solar_capacity [kW],cost_conventional [$],co2_conventional [kg],co2_regression [kg]
cost_conventional,66.0,68.41,100.06700000000001,120.0,60.300000000000004,22.799999999999997,41.0,11.55,495.0,238.70000000000002,32709.3643550685,5635372.50020751,10516118128928.385,0,0
co2_conventional,66.0,75.251,90.97,108.0,70.35000000000001,21.6,41,11.55,605.0,206.14999999999998,6628364.134021,1419491.5778676,0.0,4454069256379.664,0
co2_conventional,66.0,68.41,100.06700000000001,120.0,60.300000000000004,22.799999999999997,41.0,11.55,495.0,238.70000000000002,6768197.67909403,1282826.61714244,0.0,4282906929575.9785,0
cost_conventional,59.4,68.41,86.4215,108.0,63.65,21.6,41,10.45,577.5,238.70000000000002,1090823.56245045,2249004.25540475,9582433927283.145,0,0
cost_conventional,59.4,61.568999999999996,90.97,132.0,60.300000000000004,21.6,43.050000000000004,11.55,605.0,206.14999999999998,1308623.15512383,4607226.60746697,9722644310748.209,0,0
co2_conventional,59.4,68.41,86.4215,108.0,63.65,21.6,41,10.45,577.5,238.70000000000002,6682010.94044206,1367060.39128261,0.0,4340994197217.781,0
co2_conventional,59.4,61.568999999999996,90.97,132.0,60.300000000000004,21.6,43.050000000000004,11.55,605.0,206.14999999999998,6666284.83671211,1382430.14642606,0.0,4467344968917.253,0
cost_conventional,66.0,64.98949999999999,95.5185,108.0,70.35000000000001,24.0,41,10.45,522.5,227.85000000000002,32709.3643550685,6878199.15089974,10280715170933.504,0,0
cost_conventional,62.699999999999996,71.8305,86.4215,132.0,63.65,26.400000000000002,43.050000000000004,11.55,495.0,217.0,1967737.41045255,2021549.40523726,10183250002704.293,0,0
co2_conventional,66.0,64.98949999999999,95.5185,108.0,70.35000000000001,24.0,41,10.45,522.5,227.85000000000002,6783841.07264998,1267537.69798634,0.0,4400650323813.567,0
co2_conventional,62.699999999999996,71.8305,86.4215,132.0,63.65,26.400000000000002,43.050000000000004,11.55,495.0,217.0,6873234.59274103,1180169.80707042,0.0,4600440354874.656,0
cost_conventional,72.60000000000001,68.41,81.873,126.0,73.7,25.200000000000003,36.9,11.0,605.0,227.85000000000002,2508757.20706524,5240644.92009465,11094690140806.16,0,0
cost_conventional,59.4,75.251,81.873,114.0,73.7,26.400000000000002,38.949999999999996,11.0,522.5,195.3,1894616.27512535,1419680.56418881,9645377433099.51,0,0
co2_conventional,72.60000000000001,68.41,81.873,126.0,73.7,25.200000000000003,36.9,11.0,605.0,227.85000000000002,6621561.447949,1426140.1172032,0.0,4728204087084.69,0
co2_conventional,59.4,75.251,81.873,114.0,73.7,26.400000000000002,38.949999999999996,11.0,522.5,195.3,6763335.87640413,1287578.25290567,0.0,4612615871634.736,0
cost_conventional,69.3,64.98949999999999,86.4215,114.0,67.0,26.400000000000002,41,11.55,550.0,206.14999999999998,1265584.73793148,6099583.11207886,10659338619884.805,0,0
co2_conventional,69.3,64.98949999999999,86.4215,114.0,67.0,26.400000000000002,41,11.55,550.0,206.14999999999998,6742291.03900446,1308146.22087924,0.0,4731815731396.425,0
cost_conventional,59.4,71.8305,81.873,120.0,73.7,24,36.9,11.55,522.5,195.3,1960961.49685409,1679522.76759322,9661650017678.72,0,0
cost_conventional,72.60000000000001,61.568999999999996,95.5185,120.0,70.35000000000001,26.400000000000002,45.1,12.100000000000001,495.0,238.70000000000002,32709.3643550706,6878199.15089974,10995553515947.264,0,0
co2_conventional,59.4,71.8305,81.873,120.0,73.7,24,36.9,11.55,522.5,195.3,6678295.68119608,1370691.46391737,0.0,4416405356689.761,0
co2_conventional,72.60000000000001,61.568999999999996,95.5185,120.0,70.35000000000001,26.400000000000002,45.1,12.100000000000001,495.0,238.70000000000002,6893744.81731607,1160124.33776227,0.0,4650563440947.045,0
cost_conventional,72.60000000000001,75.251,81.873,132.0,63.65,21.6,43.050000000000004,12.100000000000001,495.0,195.3,3002115.68986692,2868392.26053477,11250316349216.979,0,0
cost_conventional,59.4,68.41,81.873,108.0,63.65,21.6,43.050000000000004,10.45,605.0,238.70000000000002,1536098.69536978,1947950.26174888,9536782517162.117,0,0
co2_conventional,72.60000000000001,75.251,81.873,132.0,63.65,21.6,43.050000000000004,12.100000000000001,495.0,195.3,6780235.81501067,1271061.26161639,0.0,4197183671003.724,0
co2_conventional,59.4,68.41,81.873,108.0,63.65,21.6,43.050000000000004,10.45,605.0,238.70000000000002,6686774.4409023,1362404.83025129,0.0,4426935465700.8,0
cost_conventional,62.699999999999996,68.41,90.97,126.0,60.300000000000004,25.200000000000003,41.0,12.100000000000001,522.5,206.14999999999998,1418022.88425301,2687439.16360642,10158703258070.303,0,0
co2_conventional,62.699999999999996,68.41,90.97,126.0,60.300000000000004,25.200000000000003,41.0,12.100000000000001,522.5,206.14999999999998,6746457.07500011,1304074.58595482,0.0,4580709445126.569,0
cost_conventional,59.4,71.8305,95.5185,132.0,67.0,25.200000000000003,45.1,11.0,550.0,217.0,1352950.52359355,2155982.60615591,9912139186056.387,0,0
cost_conventional,72.60000000000001,68.41,95.5185,114.0,60.300000000000004,25.200000000000003,38.949999999999996,11.0,522.5,195.3,32709.3643550706,6878199.15089974,11121055179583.65,0,0
co2_conventional,59.4,71.8305,95.5185,132.0,67.0,25.200000000000003,45.1,11.0,550.0,217.0,6828258.93261954,1224126.33281595,0.0,4627094604288.853,0
co2_conventional,72.60000000000001,68.41,95.5185,114.0,60.300000000000004,25.200000000000003,38.949999999999996,11.0,522.5,195.3,6743043.89324959,1307410.42607558,0.0,4506947320147.387,0
cost_conventional,69.3,75.251,95.5185,108.0,60.300000000000004,21.6,38.949999999999996,9.9,495.0,217.0,32709.3643550685,3371384.70309763,10873665181605.963,0,0
cost_conventional,69.3,71.8305,100.06700000000001,132.0,70.35000000000001,22.799999999999997,41.0,12.100000000000001,522.5,195.3,1010275.08709103,4407338.20037985,11113579351155.08,0,0
co2_conventional,69.3,75.251,95.5185,108.0,60.300000000000004,21.6,38.949999999999996,9.9,495.0,217.0,6767895.77485458,1283121.68032635,0.0,4070189744313.64,0
co2_conventional,69.3,71.8305,100.06700000000001,132.0,70.35000000000001,22.799999999999997,41.0,12.100000000000001,522.5,195.3,6712837.7672126,1336932.09075445,0.0,4364065928100.963,0
cost_conventional,69.3,61.568999999999996,81.873,108.0,73.7,24.0,45.1,11.0,550.0,217.0,1364669.76885336,6031122.84656796,10483283135164.006,0,0
cost_conventional,62.699999999999996,71.8305,95.5185,114.0,67.0,22.799999999999997,43.050000000000004,11.0,605.0,195.3,32709.3643550685,3216418.82206627,10133140276078.785,0,0
co2_conventional,69.3,61.568999999999996,81.873,108.0,73.7,24.0,45.1,11.0,550.0,217.0,6806489.35543841,1245402.61819446,0.0,4521683096874.608,0
co2_conventional,62.699999999999996,71.8305,95.5185,114.0,67.0,22.799999999999997,43.050000000000004,11.0,605.0,195.3,6689915.98742959,1359334.47018465,0.0,4540384632656.635,0
cost_conventional,62.699999999999996,71.8305,100.06700000000001,132.0,70.35000000000001,24.0,45.1,11.0,550.0,238.70000000000002,1054539.9570693,2589035.92692266,10349544933551.111,0,0
cost_conventional,66.0,64.98949999999999,81.873,114.0,63.65,25.200000000000003,43.050000000000004,9.9,495.0,195.3,1744908.7078942,5768406.48586114,10267678349252.465,0,0
co2_conventional,62.699999999999996,71.8305,100.06700000000001,132.0,70.35000000000001,24.0,45.1,11.0,550.0,238.70000000000002,6805462.4734806,1246406.23132862,0.0,4531950185654.594,0
co2_conventional,66.0,64.98949999999999,81.873,114.0,63.65,25.200000000000003,43.050000000000004,9.9,495.0,195.3,6918040.48024194,1136379.20695104,0.0,4398756248506.314,0
cost_conventional,72.60000000000001,68.41,86.4215,108.0,67.0,25.200000000000003,36.9,9.9,577.5,238.70000000000002,1164971.11601894,6169099.5184024,11044454180548.463,0,0
cost_conventional,69.3,68.41,81.873,132.0,70.35000000000001,25.200000000000003,36.9,11.0,605.0,217.0,2508757.20706524,5240644.92009465,10789839866622.477,0,0
co2_conventional,72.60000000000001,68.41,86.4215,108.0,67.0,25.200000000000003,36.9,9.9,577.5,238.70000000000002,6673842.65751659,1375043.58347457,0.0,4605101679492.028,0
co2_conventional,69.3,68.41,81.873,132.0,70.35000000000001,25.200000000000003,36.9,11.0,605.0,217.0,6622452.43793383,1425269.31677244,0.0,4723133950788.028,0
cost_conventional,59.4,64.98949999999999,100.06700000000001,114.0,67.0,22.799999999999997,38.949999999999996,12.100000000000001,577.5,206.14999999999998,32709.3643550685,3993203.06973332,9634214926566.818,0,0
co2_conventional,59.4,64.98949999999999,100.06700000000001,114.0,67.0,22.799999999999997,38.949999999999996,12.100000000000001,577.5,206.14999999999998,6622982.98609247,1424750.79066896,0.0,4501873537632.01,0
cost_conventional,66.0,75.251,95.5185,108.0,67.0,21.6,45.1,10.45,550.0,238.70000000000002,32709.3643550685,2957830.43970215,10495592938671.488,0,0
cost_conventional,69.3,61.568999999999996,100.06700000000001,114.0,63.65,21.6,41,9.9,550.0,217.0,32709.3643550706,6878199.15089974,10573425454268.26,0,0
co2_conventional,66.0,75.251,95.5185,108.0,67.0,21.6,45.1,10.45,550.0,238.70000000000002,6784736.69905663,1266662.36619363,0.0,4292603599266.193,0
co2_conventional,69.3,61.568999999999996,100.06700000000001,114.0,63.65,21.6,41,9.9,550.0,217.0,6727146.84178284,1322947.25533364,0.0,4229638897351.021,0
cost_conventional,59.4,71.8305,100.06700000000001,108.0,67.0,25.200000000000003,41.0,9.9,577.5,238.70000000000002,32709.3643550685,2821888.72519044,9659612293395.705,0,0
cost_conventional,72.60000000000001,61.568999999999996,86.4215,120.0,63.65,22.799999999999997,43.050000000000004,11.55,550.0,238.70000000000002,1461049.28378992,5964531.88806515,10933898578376.018,0,0
co2_conventional,59.4,71.8305,100.06700000000001,108.0,67.0,25.200000000000003,41.0,9.9,577.5,238.70000000000002,6735700.2288372,1314587.68535177,0.0,4630564769781.988,0
co2_conventional,72.60000000000001,61.568999999999996,86.4215,120.0,63.65,22.799999999999997,43.050000000000004,11.55,550.0,238.70000000000002,6727448.66964748,1322652.26679391,0.0,4442367119004.739,0
cost_conventional,66.0,71.8305,90.97,120.0,70.35000000000001,26.400000000000002,38.949999999999996,11.0,550.0,217.0,1392496.19202087,2537153.48894639,10553143903847.771,0,0
cost_conventional,66.0,75.251,86.4215,114.0,67.0,22.799999999999997,36.9,12.100000000000001,550.0,227.85000000000002,1694323.19886458,1814515.00328382,10484938085172.342,0,0
co2_conventional,66.0,71.8305,90.97,120.0,70.35000000000001,26.400000000000002,38.949999999999996,11.0,550.0,217.0,6724925.04176678,1325118.71005701,0.0,4696354957931.629,0
co2_conventional,66.0,75.251,86.4215,114.0,67.0,22.799999999999997,36.9,12.100000000000001,550.0,227.85000000000002,6614586.07660793,1432957.42881375,0.0,4425966097719.643,0
cost_conventional,59.4,75.251,86.4215,126.0,60.300000000000004,21.6,36.9,11.0,605.0,195.3,1818929.06669403,1584960.40820975,9777593245946.594,0,0
cost_conventional,72.60000000000001,68.41,81.873,120.0,60.300000000000004,24.0,41,11.0,495.0,227.85000000000002,2317319.69736855,5372913.76656566,11041204543070.281,0,0
co2_conventional,59.4,75.251,86.4215,126.0,60.300000000000004,21.6,36.9,11.0,605.0,195.3,6583079.21065755,1463750.35904685,0.0,4394143221596.9033,0
co2_conventional,72.60000000000001,68.41,81.873,120.0,60.300000000000004,24.0,41,11.0,495.0,227.85000000000002,6809853.43076637,1242114.7717601,0.0,4354971083462.96,0
cost_conventional,69.3,75.251,86.4215,126.0,63.65,26.400000000000002,38.949999999999996,11.55,577.5,238.70000000000002,2120572.4646742,2182551.55208552,10941285140054.523,0,0
cost_conventional,72.60000000000001,71.8305,86.4215,114.0,73.7,24.0,36.9,11.0,605.0,217.0,1738384.19671037,5772914.42983429,11192048902960.004,0,0
co2_conventional,69.3,75.251,86.4215,126.0,63.65,26.400000000000002,38.949999999999996,11.55,577.5,238.70000000000002,6677292.19839482,1371672.20811255,0.0,4807652668471.223,0
co2_conventional,72.60000000000001,71.8305,86.4215,114.0,73.7,24.0,36.9,11.0,605.0,217.0,6609374.89913186,1438050.52263989,0.0,4616901497315.889,0
cost_conventional,59.4,68.41,100.06700000000001,120.0,60.300000000000004,25.200000000000003,36.9,9.9,495.0,238.70000000000002,32709.3643550685,3418454.55336053,9760859563545.072,0,0
cost_conventional,62.699999999999996,64.98949999999999,95.5185,126.0,60.300000000000004,21.6,36.9,12.100000000000001,522.5,227.85000000000002,522908.965720259,5466242.36903774,10140934265584.287,0,0
co2_conventional,59.4,68.41,100.06700000000001,120.0,60.300000000000004,25.200000000000003,36.9,9.9,495.0,238.70000000000002,6780235.81501066,1271061.2616164,0.0,4385100487721.8096,0
co2_conventional,62.699999999999996,64.98949999999999,95.5185,126.0,60.300000000000004,21.6,36.9,12.100000000000001,522.5,227.85000000000002,6624220.586051,1423541.23433798,0.0,4247233776959.465,0
cost_conventional,69.3,61.568999999999996,86.4215,108.0,60.300000000000004,21.6,41.0,10.45,522.5,206.14999999999998,32709.3643550706,6878199.15089974,10491378595840.883,0,0
cost_conventional,72.60000000000001,61.568999999999996,95.5185,114.0,63.65,22.799999999999997,41,11.55,605.0,195.3,32709.3643550706,6878199.15089974,10910247458267.283,0,0
co2_conventional,69.3,61.568999999999996,86.4215,108.0,60.300000000000004,21.6,41.0,10.45,522.5,206.14999999999998,6746701.35715428,1303835.83915778,0.0,4179170667024.2104,0
co2_conventional,72.60000000000001,61.568999999999996,95.5185,114.0,63.65,22.799999999999997,41,11.55,605.0,195.3,6646453.788457,1401811.82933703,0.0,4555142837308.928,0
cost_conventional,69.3,64.98949999999999,95.5185,114.0,60.300000000000004,26.400000000000002,43.050000000000004,11.55,605.0,217.0,32709.3643550706,6878199.15089974,10674378412407.371,0,0
cost_conventional,62.699999999999996,68.41,81.873,132.0,63.65,22.799999999999997,43.050000000000004,12.100000000000001,495.0,206.14999999999998,2219600.72708293,2386426.9292736,10076532609982.88,0,0
co2_conventional,69.3,64.98949999999999,95.5185,114.0,60.300000000000004,26.400000000000002,43.050000000000004,11.55,605.0,217.0,6710551.29823207,1339166.74906381,0.0,4896211346869.498,0
co2_conventional,62.699999999999996,68.41,81.873,132.0,63.65,22.799999999999997,43.050000000000004,12.100000000000001,495.0,206.14999999999998,6798336.70102614,1253370.53601044,0.0,4307837532670.838,0
cost_conventional,69.3,68.41,86.4215,126.0,63.65,25.200000000000003,41.0,11.0,495.0,227.85000000000002,1896342.5753291,5663777.13190642,10822758881980.324,0,0
co2_conventional,69.3,68.41,86.4215,126.0,63.65,25.200000000000003,41.0,11.0,495.0,227.85000000000002,6831472.30798043,1220985.77153459,0.0,4460358567955.634,0
cost_conventional,66.0,71.8305,86.4215,114.0,67.0,22.799999999999997,36.9,11.55,550.0,238.70000000000002,1585805.96591723,2287845.59488503,10452801941521.143,0,0
co2_conventional,66.0,71.8305,86.4215,114.0,67.0,22.799999999999997,36.9,11.55,550.0,238.70000000000002,6625913.4935499,1421886.68759294,0.0,4403416673884.321,0
cost_conventional,62.699999999999996,75.251,90.97,120.0,67.0,24,36.9,9.9,550.0,227.85000000000002,1454418.30726935,1854323.11460826,10191668313321.855,0,0
cost_conventional,62.699999999999996,64.98949999999999,86.4215,108.0,70.35000000000001,21.6,45.1,9.9,605.0,238.70000000000002,716172.012196619,4357351.54566401,9931594676550.064,0,0
co2_conventional,62.699999999999996,75.251,90.97,120.0,67.0,24,36.9,9.9,550.0,227.85000000000002,6690613.01717862,1358653.23491149,0.0,4421044907153.725,0
co2_conventional,62.699999999999996,64.98949999999999,86.4215,108.0,70.35000000000001,21.6,45.1,9.9,605.0,238.70000000000002,6727448.66964746,1322652.26679393,0.0,4411681650808.189,0
cost_conventional,62.699999999999996,71.8305,90.97,120.0,67.0,25.200000000000003,43.050000000000004,11.55,522.5,206.14999999999998,1344826.4586444,2212447.70210621,10159687477480.297,0,0
cost_conventional,72.60000000000001,75.251,86.4215,126.0,70.35000000000001,22.799999999999997,45.1,12.100000000000001,605.0,217.0,2282246.5900903,2986372.57673598,11326608817497.275,0,0
co2_conventional,62.699999999999996,71.8305,90.97,120.0,67.0,25.200000000000003,43.050000000000004,11.55,522.5,206.14999999999998,6809853.43076638,1242114.77176009,0.0,4564474469715.119,0
co2_conventional,72.60000000000001,75.251,86.4215,126.0,70.35000000000001,22.799999999999997,45.1,12.100000000000001,605.0,217.0,6690613.01717862,1358653.23491149,0.0,4619278820767.067,0
cost_conventional,62.699999999999996,64.98949999999999,90.97,120.0,60.300000000000004,26.400000000000002,38.949999999999996,12.100000000000001,522.5,195.3,986480.483284045,4458725.3572942,10057504034481.807,0,0
co2_conventional,62.699999999999996,64.98949999999999,90.97,120.0,60.300000000000004,26.400000000000002,38.949999999999996,12.100000000000001,522.5,195.3,6727146.84178287,1322947.25533362,0.0,4668887664115.295,0
cost_conventional,59.4,68.41,86.4215,126.0,70.35000000000001,22.799999999999997,36.9,11.55,577.5,238.70000000000002,1717147.949014,2157684.70190882,9731507629023.344,0,0
co2_conventional,59.4,68.41,86.4215,126.0,70.35000000000001,22.799999999999997,36.9,11.55,577.5,238.70000000000002,6599092.63982273,1448099.78917257,0.0,4475891228685.781,0
cost_conventional,59.4,68.41,86.4215,126.0,70.35000000000001,26.400000000000002,41.0,9.9,495.0,195.3,1717147.949014,2157684.70190882,9731507629023.344,0,0
cost_conventional,72.60000000000001,61.568999999999996,95.5185,114.0,63.65,21.6,43.050000000000004,11.0,605.0,217.0,32709.3643550706,6878199.15089974,10910247458267.283,0,0
co2_conventional,59.4,68.41,86.4215,126.0,70.35000000000001,26.400000000000002,41.0,9.9,495.0,195.3,6890753.81571307,1163047.56420546,0.0,4492895226235.975,0
co2_conventional,72.60000000000001,61.568999999999996,95.5185,114.0,63.65,21.6,43.050000000000004,11.0,605.0,217.0,6673620.63681234,1375260.57325918,0.0,4444614188366.562,0
cost_conventional,59.4,71.8305,90.97,108.0,63.65,22.799999999999997,36.9,11.0,495.0,238.70000000000002,623652.751223548,2306642.78533444,9648494624229.547,0,0
cost_conventional,59.4,75.251,81.873,120.0,67.0,24.0,38.949999999999996,9.9,577.5,227.85000000000002,2008391.1338915,1434792.07289096,9678490971063.645,0,0
co2_conventional,59.4,71.8305,90.97,108.0,63.65,22.799999999999997,36.9,11.0,495.0,238.70000000000002,6706561.81617408,1343065.83070751,0.0,4229886601420.572,0
co2_conventional,59.4,75.251,81.873,120.0,67.0,24.0,38.949999999999996,9.9,577.5,227.85000000000002,6692739.36665867,1356575.06784487,0.0,4506978226878.81,0
